timestamp,dpid,port_no,utilization,link_label
1778567649,1,1,0.000109,s1_p1
1778567649,1,2,0.000064,s1_p2
1778567649,1,3,0.708477,path_A
1778567649,3,1,0.000048,s3_p1
1778567649,3,2,0.000048,path_B
1778567649,4,1,0.708335,s4_p1
1778567649,4,4,0.000048,path_B
1778567649,4,2,0.000048,s4_p2
1778567649,4,3,0.000093,path_A
1778567649,2,1,0.000109,s2_p1
1778567649,2,2,0.708403,path_A
